0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,target,answer,correct_answer,score,target_as
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,101.0,113.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndleqr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanndler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndller,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,115.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndlser,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,117.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndluer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,108.0,120.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndlxer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,109.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndmler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,100.0,114.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanndrler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,101.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sannedler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sannler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,110.0,121.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sannydler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,98.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodbler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanoder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,107.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodlekr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodlelr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodleor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanodler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,101.0,119.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodlewr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,116.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanodtler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,100.0,117.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanoduler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,111.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanoler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,103.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpdgler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanpdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,108.0,122.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpdlzer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpdnler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,100.0,111.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpdoler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,112.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanpler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdleor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,112.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdlepr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanqdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,101.0,119.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdlewr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,100.0,114.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqdrler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,113.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanqler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,106.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanrdjler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanrdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanrdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,108.0,109.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanrdlmer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,100.0,119.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanrdwler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,114.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanrler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,97.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansdlaer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,101.0,106.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansdlejr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sansdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,107.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansdlker,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansdlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,115.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sansler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,100.0,97.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Santdaler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Santder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Santdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Santdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,100.0,108.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Santdlevr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,116.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Santler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanuder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,102.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanudfler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,108.0,101.0,105.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanudleir,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanudler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,108.0,101.0,118.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanudlevr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,117.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanudlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanvdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,108.0,110.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvdlner,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvdlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,108.0,115.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvdlser,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,110.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvdnler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,100.0,113.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvdqler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,118.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanvler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,97.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdaler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanwdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,110.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdlner,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,114.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdlrer,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,108.0,116.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdlter,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,116.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdtler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,100.0,120.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwdxler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,119.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanwler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxddler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,101.0,97.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdlear,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,101.0,109.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdlemr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanxdler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,101.0,119.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdlewr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,100.0,108.0,116.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxdlter,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,120.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanxler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,99.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydcler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanyder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydle,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,111.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydleor,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,96.0,0.0,Adam Sanydler,Adam Sandler,0.96,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,121.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydleyr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,101.0,122.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydlezr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,100.0,108.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanydlr,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,121.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanyler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,122.0,100.0,98.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanzdbler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,122.0,100.0,100.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanzddler,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,122.0,100.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanzder,Adam Sandler,0.92,1.0
65.0,100.0,97.0,109.0,32.0,83.0,97.0,110.0,122.0,100.0,104.0,108.0,101.0,114.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,92.0,0.0,Adam Sanzdhler,Adam Sandler,0.92,1.0
